191:	1.460726605728E-03
192:	1.468954258598E-03
193:	1.477155601606E-03
194:	1.485328073613E-03
195:	1.493473304436E-03
196:	1.501588150859E-03
197:	1.509672496468E-03
198:	1.517724245787E-03
199:	1.525744446553E-03
200:	1.533729373477E-03
201:	1.541682402603E-03
202:	1.549599808641E-03
203:	1.557480893098E-03
204:	1.565323793329E-03
205:	1.573130954057E-03
206:	1.580895623192E-03
207:	1.588620245457E-03
208:	1.596299465746E-03
209:	1.603935961612E-03
210:	1.611526007764E-03
211:	1.619067741558E-03
212:	1.626558601856E-03
213:	1.633995096199E-03
214:	1.641374779865E-03
215:	1.648694043979E-03
216:	1.655946252868E-03
217:	1.663126982749E-03
218:	1.670229714364E-03
219:	1.677248859778E-03
220:	1.684175455011E-03
221:	1.691001700237E-03
222:	1.697716419585E-03
223:	1.704310998321E-03
224:	1.710776821710E-03
225:	1.717102597468E-03
226:	1.723277964629E-03
227:	1.729294541292E-03
228:	1.735141384415E-03
229:	1.740815932862E-03
230:	1.746308058500E-03
231:	1.751616131514E-03
232:	1.756737357937E-03
233:	1.761673949659E-03
234:	1.766441506334E-03
235:	1.771028502844E-03
236:	1.775443437509E-03
237:	1.779686310329E-03
238:	1.783761428669E-03
239:	1.787681481801E-03
240:	1.791452174075E-03
241:	1.795081654564E-03
242:	1.798584475182E-03
243:	1.801970414817E-03
244:	1.805255189538E-03
245:	1.808451488614E-03
246:	1.811571884900E-03
247:	1.814630231820E-03
248:	1.817638752982E-03
249:	1.820608042181E-03
250:	1.823546364903E-03
251:	1.826462219469E-03
252:	1.829364337027E-03
253:	1.832259236835E-03
254:	1.835148315877E-03
255:	1.838033436798E-03
256:	1.840918790549E-03
257:	1.843798323534E-03
258:	1.846672385000E-03
259:	1.849542604759E-03
260:	1.852402929217E-03
261:	1.855250680819E-03
262:	1.858090050519E-03
263:	1.860919524916E-03
264:	1.863739220425E-03
265:	1.866543199867E-03
266:	1.869337516837E-03
267:	1.872117631137E-03
268:	1.874887268059E-03
269:	1.877644332126E-03
270:	1.880385447294E-03
271:	1.883115386590E-03
272:	1.885828911327E-03
273:	1.888529397547E-03
274:	1.891213818453E-03
275:	1.893884735182E-03
276:	1.896541332826E-03
277:	1.899184659123E-03
278:	1.901820069179E-03
279:	1.904447446577E-03
280:	1.907069585286E-03
281:	1.909690210596E-03
282:	1.912305597216E-03
283:	1.914914464578E-03
284:	1.917511923239E-03
285:	1.920089474879E-03
286:	1.922647003084E-03
287:	1.925180084072E-03
288:	1.927689998411E-03
289:	1.930181286298E-03
290:	1.932651619427E-03
291:	1.935100764968E-03
292:	1.937526743859E-03
293:	1.939935376868E-03
294:	1.942324452102E-03
295:	1.944696181454E-03
296:	1.947048818693E-03
297:	1.949378987774E-03
298:	1.951687154360E-03
299:	1.953970175236E-03
300:	1.956224441528E-03
301:	1.958452397957E-03
302:	1.960652880371E-03
303:	1.962823327631E-03
304:	1.964963972569E-03
305:	1.967069460079E-03
306:	1.969144446775E-03
307:	1.971182879061E-03
308:	1.973179401830E-03
309:	1.975135644898E-03
310:	1.977042993531E-03
311:	1.978899585083E-03
312:	1.980697968975E-03
313:	1.982435118407E-03
314:	1.984103349969E-03
315:	1.985698239878E-03
316:	1.987221650779E-03
317:	1.988665899262E-03
318:	1.990028889850E-03
319:	1.991312718019E-03
320:	1.992517383769E-03
321:	1.993644051254E-03
322:	1.994695281610E-03
323:	1.995669677854E-03
324:	1.996570732445E-03
325:	1.997402636334E-03
326:	1.998170278966E-03
327:	1.998869935051E-03
328:	1.999509055167E-03
329:	2.000085078180E-03
330:	2.000602660701E-03
331:	2.001060638577E-03
332:	2.001465531066E-03
333:	2.001818036661E-03
334:	2.002120250836E-03
335:	2.002372406423E-03
336:	2.002576366067E-03
337:	2.002737950534E-03
338:	2.002855297178E-03
339:	2.002932131290E-03
340:	2.002972876653E-03
341:	2.003002678975E-03
342:	2.003026660532E-03
343:	2.003025263548E-03
344:	2.002998720855E-03
345:	2.002946333960E-03
346:	2.002868102863E-03
347:	2.002767752856E-03
348:	2.002646448091E-03
349:	2.002507448196E-03
350:	2.002350986004E-03
351:	2.002181485295E-03
352:	2.001996850595E-03
353:	2.001803601161E-03
354:	2.001600805670E-03
355:	2.001390792429E-03
356:	2.001174958423E-03
357:	2.000958193094E-03
358:	2.000737702474E-03
359:	2.000514650717E-03
360:	2.000297186896E-03
361:	2.000079955906E-03
362:	1.999863656238E-03
363:	1.999651081860E-03
364:	1.999441999942E-03
365:	1.999239670113E-03
366:	1.999038271606E-03
367:	1.998843392357E-03
368:	1.998652936891E-03
369:	1.998465741053E-03
370:	1.998282270506E-03
371:	1.998105552047E-03
372:	1.997928135097E-03
373:	1.997753977776E-03
374:	1.997583778575E-03
375:	1.997417071834E-03
376:	1.997252460569E-03
377:	1.997088780627E-03
378:	1.996926032007E-03
379:	1.996767940000E-03
380:	1.996606355533E-03
381:	1.996447099373E-03
382:	1.996291102841E-03
383:	1.996135106310E-03
384:	1.995978178456E-03
385:	1.995820552111E-03
386:	1.995662460104E-03
387:	1.995501806960E-03
388:	1.995338127017E-03
389:	1.995169324800E-03
390:	1.994999125600E-03
391:	1.994827063754E-03
392:	1.994650578126E-03
393:	1.994474092498E-03
394:	1.994299003854E-03
395:	1.994122052565E-03
396:	1.993948128074E-03
397:	1.993778394535E-03
398:	1.993612386286E-03
399:	1.993452198803E-03
400:	1.993302023038E-03
401:	1.993162790313E-03
402:	1.993047306314E-03
403:	1.992958365008E-03
404:	1.992895035073E-03
405:	1.992854056880E-03
406:	1.992841018364E-03
407:	1.992861507460E-03
408:	1.992930425331E-03
409:	1.993041019887E-03
410:	1.993190962821E-03
411:	1.993384677917E-03
412:	1.993620069697E-03
413:	1.993900863454E-03
414:	1.994227292016E-03
415:	1.994602149352E-03
416:	1.995026599616E-03
417:	1.995500875637E-03
418:	1.996028469875E-03
419:	1.996608916670E-03
420:	1.997251762077E-03
421:	1.997954910621E-03
422:	1.998716266826E-03
423:	1.999532338232E-03
424:	2.000405918807E-03
425:	2.001337939873E-03
426:	2.002323744819E-03
427:	2.003364730626E-03
428:	2.004459733143E-03
429:	2.005607355386E-03
430:	2.006811555475E-03
431:	2.008068840951E-03
432:	2.009377814829E-03
433:	2.010737312958E-03
434:	2.012155717239E-03
435:	2.013632329181E-03
436:	2.015164587647E-03
437:	2.016753889620E-03
438:	2.018395578489E-03
439:	2.020088955760E-03
440:	2.021832857281E-03
441:	2.023628912866E-03
442:	2.025471534580E-03
443:	2.027363749221E-03
444:	2.029304625466E-03
445:	2.031291136518E-03
446:	2.033329103142E-03
447:	2.035418292508E-03
448:	2.037558238953E-03
449:	2.039744518697E-03
450:	2.041981322691E-03
451:	2.044270280749E-03
452:	2.046612557024E-03
453:	2.049006288871E-03
454:	2.051461953670E-03
455:	2.053975360468E-03
456:	2.056552097201E-03
457:	2.059192163870E-03
458:	2.061897423118E-03
459:	2.064669970423E-03
460:	2.067511668429E-03
461:	2.070417627692E-03
462:	2.073385287076E-03
463:	2.076416276395E-03
464:	2.079504774883E-03
465:	2.082649385557E-03
466:	2.085844986141E-03
467:	2.089091576636E-03
468:	2.092388225719E-03
469:	2.095728879794E-03
470:	2.099114470184E-03
471:	2.102538011968E-03
472:	2.105999737978E-03
473:	2.109494525939E-03
474:	2.113020047545E-03
475:	2.116571646184E-03
476:	2.120143268257E-03
477:	2.123732352629E-03
478:	2.127331681550E-03
479:	2.130942419171E-03
480:	2.134554553777E-03
481:	2.138172509149E-03
482:	2.141785342246E-03
483:	2.145397011191E-03
484:	2.149000298232E-03
485:	2.152597997338E-03
486:	2.156183356419E-03
487:	2.159755909815E-03
488:	2.163311932236E-03
489:	2.166847465560E-03
490:	2.170360181481E-03
491:	2.173844492063E-03
492:	2.177295042202E-03
493:	2.180712530389E-03
494:	2.184086013585E-03
495:	2.187416423112E-03
496:	2.190697239712E-03
497:	2.193924505264E-03
498:	2.197095425799E-03
499:	2.200204879045E-03
500:	2.203258452937E-03
501:	2.206243807450E-03
502:	2.209168625996E-03
503:	2.212029416114E-03
504:	2.214824780822E-03
505:	2.217557514086E-03
506:	2.220228314400E-03
507:	2.222839742899E-03
508:	2.225389238447E-03
509:	2.227883553132E-03
510:	2.230319427326E-03
511:	2.232702216133E-03
512:	2.235030522570E-03
513:	2.237310400233E-03
514:	2.239537658170E-03
515:	2.241717884317E-03
516:	2.243852009997E-03
517:	2.245942829177E-03
518:	2.247991971672E-03
519:	2.249998738989E-03
520:	2.251968719065E-03
521:	2.253900282085E-03
522:	2.255797619000E-03
523:	2.257661893964E-03
524:	2.259493572637E-03
525:	2.261295681819E-03
526:	2.263070084155E-03
527:	2.264815848321E-03
528:	2.266538096592E-03
529:	2.268234035000E-03
530:	2.269909949973E-03
531:	2.271565375850E-03
532:	2.273199381307E-03
533:	2.274814993143E-03
534:	2.276413142681E-03
535:	2.277998719364E-03
536:	2.279565669596E-03
537:	2.281124005094E-03
538:	2.282666508108E-03
539:	2.284202026203E-03
540:	2.285729860887E-03
541:	2.287248149514E-03
542:	2.288761083037E-03
543:	2.290270524099E-03
544:	2.291776705533E-03
545:	2.293283119798E-03
546:	2.294787205756E-03
547:	2.296290826052E-03
548:	2.297798637301E-03
549:	2.299309475347E-03
550:	2.300822176039E-03
551:	2.302343258634E-03
552:	2.303868765011E-03
553:	2.305403118953E-03
554:	2.306944457814E-03
555:	2.308493480086E-03
556:	2.310052746907E-03
557:	2.311621559784E-03
558:	2.313201315701E-03
559:	2.314788755029E-03
560:	2.316391095519E-03
561:	2.318000188097E-03
562:	2.319623250514E-03
563:	2.321255858988E-03
564:	2.322900807485E-03
565:	2.324558328837E-03
566:	2.326227258891E-03
567:	2.327910391614E-03
568:	2.329607727006E-03
569:	2.331320196390E-03
570:	2.333046635613E-03
571:	2.334787743166E-03
572:	2.336550503969E-03
573:	2.338327933103E-03
574:	2.340125618502E-03
575:	2.341944025829E-03
576:	2.343784552068E-03
577:	2.345647895709E-03
578:	2.347535453737E-03
579:	2.349447691813E-03
580:	2.351387171075E-03
581:	2.353357151151E-03
582:	2.355358097702E-03
583:	2.357393968850E-03
584:	2.359465463087E-03
585:	2.361581660807E-03
586:	2.363746054471E-03
587:	2.365961205214E-03
588:	2.368235029280E-03
589:	2.370575675741E-03
590:	2.372978487983E-03
591:	2.375444862992E-03
592:	2.377980388701E-03
593:	2.380585996434E-03
594:	2.383259823546E-03
595:	2.386018633842E-03
596:	2.388833556324E-03
597:	2.391685498878E-03
598:	2.394573995844E-03
599:	2.397497650236E-03
600:	2.400457859039E-03
601:	2.403452759609E-03
602:	2.406482351944E-03
603:	2.409549430013E-03
604:	2.412650967017E-03
605:	2.415789989755E-03
606:	2.418963937089E-03
607:	2.422175370157E-03
608:	2.425420330837E-03
609:	2.428701613098E-03
610:	2.432019449770E-03
611:	2.435371978208E-03
612:	2.438757102937E-03
613:	2.442183671519E-03
614:	2.445640508085E-03
615:	2.449134597555E-03
616:	2.452661516145E-03
617:	2.456223592162E-03
618:	2.459819195792E-03
619:	2.463447861373E-03
620:	2.467108657584E-03
621:	2.470803214237E-03
622:	2.474527573213E-03
623:	2.478282898664E-03
624:	2.482070587575E-03
625:	2.485885284841E-03
626:	2.489730482921E-03
627:	2.493600128219E-03
628:	2.497497247532E-03
629:	2.501420443878E-03
630:	2.505368553102E-03
631:	2.509336220101E-03
632:	2.513332059607E-03
633:	2.517344430089E-03
634:	2.521380316466E-03
635:	2.525435527787E-03
636:	2.529505407438E-03
637:	2.533595077693E-03
638:	2.537703840062E-03
639:	2.541825640947E-03
640:	2.545963972807E-03
641:	2.550116740167E-03
642:	2.554280450568E-03
643:	2.558461623266E-03
644:	2.562650246546E-03
645:	2.566852606833E-03
646:	2.571065677330E-03
647:	2.575286896899E-03
648:	2.579518128186E-03
649:	2.583757974207E-03
650:	2.588001778349E-03
651:	2.592254662886E-03
652:	2.596512902528E-03
653:	2.600776497275E-03
654:	2.605041023344E-03
655:	2.609310671687E-03
656:	2.613582881168E-03
657:	2.617849968374E-03
658:	2.622120315209E-03
659:	2.626391593367E-03
660:	2.630655653775E-03
661:	2.634915290400E-03
662:	2.639169571921E-03
663:	2.643418265507E-03
664:	2.647656481713E-03
665:	2.651888411492E-03
666:	2.656105905771E-03
667:	2.660316647962E-03
668:	2.664516214281E-03
669:	2.668705768883E-03
670:	2.672884613276E-03
671:	2.677053911611E-03
672:	2.681215060875E-03
673:	2.685365965590E-03
674:	2.689513843507E-03
675:	2.693651244044E-03
676:	2.697795862332E-03
677:	2.701937453821E-03
678:	2.706085331738E-03
679:	2.710238099098E-03
680:	2.714406233281E-03
681:	2.718591596931E-03
682:	2.722804667428E-03
683:	2.727055223659E-03
684:	2.731353510171E-03
685:	2.735705347732E-03
686:	2.740094903857E-03
687:	2.744507975876E-03
688:	2.748931292444E-03
689:	2.753347391263E-03
690:	2.757750451565E-03
691:	2.762131160125E-03
692:	2.766482299194E-03
693:	2.770802704617E-03
694:	2.775086089969E-03
695:	2.779327100143E-03
696:	2.783522475511E-03
697:	2.787672681734E-03
698:	2.791772596538E-03
699:	2.795821055770E-03
700:	2.799808746204E-03
701:	2.803740790114E-03
702:	2.807612763718E-03
703:	2.811419544742E-03
704:	2.815165789798E-03
705:	2.818838926032E-03
706:	2.822447568178E-03
707:	2.825988922268E-03
708:	2.829457400367E-03
709:	2.832854399458E-03
710:	2.836181782186E-03
711:	2.839434659109E-03
712:	2.842618152499E-03
713:	2.845729468390E-03
714:	2.848766976967E-03
715:	2.851733472198E-03
716:	2.854626858607E-03
717:	2.857447601855E-03
718:	2.860195934772E-03
719:	2.862873487175E-03
720:	2.865482354537E-03
721:	2.868018811569E-03
722:	2.870484720916E-03
723:	2.872885204852E-03
724:	2.875209553167E-03
725:	2.877472899854E-03
726:	2.879665466025E-03
727:	2.881793538108E-03
728:	2.883858745918E-03
729:	2.885857829824E-03
730:	2.887794282287E-03
731:	2.889671595767E-03
732:	2.891492564231E-03
733:	2.893257187679E-03
734:	2.894965466112E-03
735:	2.896627178416E-03
736:	2.898240694776E-03
737:	2.899810438976E-03
738:	2.901342930272E-03
739:	2.902839565650E-03
740:	2.904310589656E-03
741:	2.905756002292E-03
742:	2.907184185460E-03
743:	2.908600727096E-03
744:	2.910018432885E-03
745:	2.911439631134E-03
746:	2.912879921496E-03
747:	2.914336277172E-03
748:	2.915831748396E-03
749:	2.917380072176E-03
750:	2.918989630416E-03
751:	2.920675557107E-03
752:	2.922416897491E-03
753:	2.924192231148E-03
754:	2.925990149379E-03
755:	2.927806926891E-03
756:	2.929635578766E-03
757:	2.931471448392E-03
758:	2.933313837275E-03
759:	2.935160649940E-03
760:	2.937009325251E-03
761:	2.938855439425E-03
762:	2.940701320767E-03
763:	2.942540450022E-03
764:	2.944377716631E-03
765:	2.946204738691E-03
766:	2.948027336970E-03
767:	2.949843648821E-03
768:	2.951653441414E-03
769:	2.953454386443E-03
770:	2.955245552585E-03
771:	2.957021119073E-03
772:	2.958780154586E-03
773:	2.960525685921E-03
774:	2.962255617604E-03
775:	2.963967621326E-03
776:	2.965657506138E-03
777:	2.967331092805E-03
778:	2.968991175294E-03
779:	2.970632864162E-03
780:	2.972254063934E-03
781:	2.973847091198E-03
782:	2.975417999551E-03
783:	2.976953284815E-03
784:	2.978457370773E-03
785:	2.979924669489E-03
786:	2.981353318319E-03
787:	2.982742385939E-03
788:	2.984089078382E-03
789:	2.985396422446E-03
790:	2.986652310938E-03
791:	2.987862331793E-03
792:	2.989025320858E-03
793:	2.990134293213E-03
794:	2.991189947352E-03
795:	2.992195542902E-03
796:	2.993144560605E-03
797:	2.994037466124E-03
798:	2.994875190780E-03
799:	2.995652845129E-03
800:	2.996374620125E-03
801:	2.997043076903E-03
802:	2.997654490173E-03
803:	2.998207695782E-03
804:	2.998699434102E-03
805:	2.999131800607E-03
806:	2.999503398314E-03
807:	2.999847754836E-03
808:	3.000143449754E-03
809:	3.000377910212E-03
810:	3.000554163009E-03
811:	3.000669647008E-03
812:	3.000728087500E-03
813:	3.000723663718E-03
814:	3.000667551532E-03
815:	3.000549273565E-03
816:	3.000386757776E-03
817:	3.000182099640E-03
818:	2.999932970852E-03
819:	2.999637741596E-03
820:	2.999293850735E-03
821:	2.998901996762E-03
822:	2.998464042321E-03
823:	2.997984178364E-03
824:	2.997462870553E-03
825:	2.996890340000E-03
826:	2.996293362230E-03
827:	2.995659830049E-03
828:	2.994990441948E-03
829:	2.994284965098E-03
830:	2.993543865159E-03
831:	2.992765745148E-03
832:	2.991949440911E-03
833:	2.991095185280E-03
834:	2.990206703544E-03
835:	2.989282133058E-03
836:	2.988325199112E-03
837:	2.987325191498E-03
838:	2.986281178892E-03
839:	2.985194325447E-03
840:	2.984065562487E-03
841:	2.982893493026E-03
842:	2.981671364978E-03
843:	2.980403136462E-03
844:	2.979087876156E-03
845:	2.977719996125E-03
846:	2.976305782795E-03
847:	2.974835457280E-03
848:	2.973317634314E-03
849:	2.971747424453E-03
850:	2.970130182803E-03
851:	2.968459622934E-03
852:	2.966744825244E-03
853:	2.964981598780E-03
854:	2.963175298646E-03
855:	2.961322199553E-03
856:	2.959431847557E-03
857:	2.957499586046E-03
858:	2.955537056550E-03
859:	2.953539602458E-03
860:	2.951513277367E-03
861:	2.949464367703E-03
862:	2.947397762910E-03
863:	2.945318818092E-03
864:	2.943230560049E-03
865:	2.941139508039E-03
866:	2.939043566585E-03
867:	2.936950651929E-03
868:	2.934861462563E-03
869:	2.932778326795E-03
870:	2.930702408776E-03
871:	2.928631845862E-03
872:	2.926575252786E-03
873:	2.924529835582E-03
874:	2.922504441813E-03
875:	2.920495811850E-03
876:	2.918505808339E-03
877:	2.916534198448E-03
878:	2.914579818025E-03
879:	2.912641270086E-03
880:	2.910721348599E-03
881:	2.908825175837E-03
882:	2.906945534050E-03
883:	2.905093599111E-03
884:	2.903257962316E-03
885:	2.901449799538E-03
886:	2.899667015299E-03
887:	2.897908678278E-03
888:	2.896173391491E-03
889:	2.894463017583E-03
890:	2.892770804465E-03
891:	2.891099778935E-03
892:	2.889444585890E-03
893:	2.887810580432E-03
894:	2.886187285185E-03
895:	2.884581917897E-03
896:	2.882988890633E-03
897:	2.881411463022E-03
898:	2.879845211282E-03
899:	2.878288971260E-03
900:	2.876745304093E-03
901:	2.875214908272E-03
902:	2.873693825677E-03
903:	2.872181590647E-03
904:	2.870680531487E-03
905:	2.869184361771E-03
906:	2.867700066417E-03
907:	2.866222057492E-03
908:	2.864753594622E-03
909:	2.863294212148E-03
910:	2.861840883270E-03
911:	2.860397566110E-03
912:	2.858966588974E-03
913:	2.857541432604E-03
914:	2.856127219275E-03
915:	2.854723483324E-03
916:	2.853334415704E-03
917:	2.851960482076E-03
918:	2.850603545085E-03
919:	2.849268727005E-03
920:	2.847958821803E-03
921:	2.846672665328E-03
922:	2.845413750038E-03
923:	2.844183938578E-03
924:	2.842984627932E-03
925:	2.841821173206E-03
926:	2.840699860826E-03
927:	2.839623950422E-03
928:	2.838601591066E-03
929:	2.837633946911E-03
930:	2.836741507053E-03
931:	2.835927531123E-03
932:	2.835225313902E-03
933:	2.834641141817E-03
934:	2.834161976352E-03
935:	2.833774080500E-03
936:	2.833457197994E-03
937:	2.833204111084E-03
938:	2.833003178239E-03
939:	2.832852303982E-03
940:	2.832745201886E-03
941:	2.832682104781E-03
942:	2.832659287378E-03
943:	2.832678379491E-03
944:	2.832740778103E-03
945:	2.832845319062E-03
946:	2.832992235199E-03
947:	2.833180595189E-03
948:	2.833416685462E-03
949:	2.833692589775E-03
950:	2.834013197571E-03
951:	2.834380138665E-03
952:	2.834793878719E-03
953:	2.835250459611E-03
954:	2.835755003616E-03
955:	2.836305880919E-03
956:	2.836901927367E-03
957:	2.837546169758E-03
958:	2.838240703568E-03
959:	2.838980173692E-03
960:	2.839768771082E-03
961:	2.840610221028E-03
962:	2.841499168426E-03
963:	2.842442598194E-03
964:	2.843435620889E-03
965:	2.844485221431E-03
966:	2.845588140190E-03
967:	2.846745075658E-03
968:	2.847960451618E-03
969:	2.849232638255E-03
970:	2.850564662367E-03
971:	2.851956989616E-03
972:	2.853408921510E-03
973:	2.854923019186E-03
974:	2.856494626030E-03
975:	2.858133753762E-03
976:	2.859832486138E-03
977:	2.861592452973E-03
978:	2.863413654268E-03
979:	2.865298651159E-03
980:	2.867239294574E-03
981:	2.869243267924E-03
982:	2.871302887797E-03
983:	2.873422345147E-03
984:	2.875595586374E-03
985:	2.877827966586E-03
986:	2.880111569539E-03
987:	2.882451284677E-03
988:	2.884840825573E-03
989:	2.887281822041E-03
990:	2.889773342758E-03
991:	2.892318181694E-03
992:	2.894909819588E-03
993:	2.897549187765E-03
994:	2.900235354900E-03
995:	2.902971347794E-03
996:	2.905749715865E-03
997:	2.908578841016E-03
998:	2.911448013037E-03
999:	2.914365381002E-03
1000:	2.917321398854E-03
1001:	2.920323750004E-03
1002:	2.923370106146E-03
1003:	2.926459070295E-03
1004:	2.929589478299E-03
1005:	2.932764356956E-03
1006:	2.935979282483E-03
1007:	2.939238678664E-03
1008:	2.942537190393E-03
1009:	2.945882268250E-03
1010:	2.949268789962E-03
1011:	2.952698152512E-03
1012:	2.956171752885E-03
1013:	2.959687029943E-03
1014:	2.963247708976E-03
1015:	2.966852858663E-03
1016:	2.970501547679E-03
1017:	2.974193543196E-03
1018:	2.977931872010E-03
1019:	2.981718862429E-03
1020:	2.985546598211E-03
1021:	2.989422297105E-03
1022:	2.993346191943E-03
1023:	2.997313858941E-03
1024:	3.001327859238E-03
1025:	3.005387028679E-03
1026:	3.009492997080E-03
1027:	3.013642039150E-03
1028:	3.017836716026E-03
1029:	3.022071206942E-03
1030:	3.026352962479E-03
1031:	3.030671272427E-03
1032:	3.035030560568E-03
1033:	3.039430594072E-03
1034:	3.043865086511E-03
1035:	3.048337996006E-03
1036:	3.052844665945E-03
1037:	3.057384630665E-03
1038:	3.061956958845E-03
1039:	3.066557459533E-03
1040:	3.071191487834E-03
1041:	3.075851360336E-03
1042:	3.080536378548E-03
1043:	3.085243748501E-03
1044:	3.089979058132E-03
1045:	3.094732062891E-03
1046:	3.099505556747E-03
1047:	3.104298375547E-03
1048:	3.109111683443E-03
1049:	3.113938961178E-03
1050:	3.118783468381E-03
1051:	3.123640781268E-03
1052:	3.128513926640E-03
1053:	3.133397549391E-03
1054:	3.138290951028E-03
1055:	3.143194364384E-03
1056:	3.148107789457E-03
1057:	3.153028897941E-03
1058:	3.157956991345E-03
1059:	3.162891836837E-03
1060:	3.167831571773E-03
1061:	3.172776196152E-03
1062:	3.177721519023E-03
1063:	3.182672662660E-03
1064:	3.187625436112E-03
1065:	3.192577045411E-03
1066:	3.197529120371E-03
1067:	3.202482592314E-03
1068:	3.207431407645E-03
1069:	3.212380222976E-03
1070:	3.217326942831E-03
